お仕事No.,応募数 合計
2203557789,0.7577243
2203517446,0.32703304
2203511130,0.34510714
2203553224,0.19925863
2203558194,0.7777172
2203503511,0.097482294
2203558197,0.48628467
2203554619,0.23817503
2203545978,0.4043387
2203532758,0.010390729
2203551284,0.32900038
2203558163,0.07103196
2203555284,0.15869051
2203559376,0.27678615
2203504054,0.5212676
2203557700,0.10013449
2203554876,0.37168175
2203485708,0.8239025
2203556793,0.15123415
2203545118,0.5371694
2203542204,0.08845708
2203528762,0.11762223
2203559130,-0.012011945
2203537926,0.8259301
2203522157,0.05665061
2203553927,0.6203055
2203542230,0.6227504
2203550149,0.22451288
2203555887,1.217761
2203536002,0.28063023
2203556212,0.18895972
2203508414,0.3374308
2203558002,0.57590806
2203556475,0.36367404
2203539407,0.24117559
2203526311,0.59693134
2203559215,0.39272434
2203550696,0.9769901
2203559637,0.2986912
2203508671,0.1283431
2203557521,0.09905639
2203557941,0.48592862
2203559108,0.4255004
2203550697,0.11957657
2203557926,0.2429769
2203531077,0.35449997
2203556954,0.72113836
2203553403,0.5243018
2203550039,0.53772116
2203553501,0.25911176
2203558797,0.32329994
2203539545,0.042963356
2203556209,0.4042405
2203549214,0.117409825
2203510985,0.19922787
2203510420,0.84680945
2203557503,0.16571218
2203509241,0.13999546
2203535577,0.1659688
2203558822,0.19481727
2203552122,0.047812343
2203522527,0.15113634
2203552033,0.23251766
2203502147,1.3774889
2203557485,0.43186897
2203553652,0.24430013
2203530812,0.37955943
2203558158,0.2527114
2203553051,0.08544862
2203553745,0.25437212
2203553082,0.31246153
2203553157,0.4042768
2203544525,0.8013685
2203514897,0.372032
2203492214,0.4431309
2203555966,0.32677624
2203552071,0.1845899
2203550947,0.06514785
2203559052,0.43219227
2203549564,0.10461503
2203539261,0.74308974
2203553496,0.41900915
2203547914,0.92982507
2203550607,0.60492694
2203558921,0.517025
2203559058,0.47651842
2203554730,0.060316265
2203520283,0.56628877
2203553008,0.32686695
2203558583,0.068523705
2203556460,0.17615098
2203546722,0.5425655
2203558863,0.63338053
2203559735,0.79561174
2203559282,0.43239304
2203556248,0.55203635
2203550514,0.20106035
2203512785,0.20097995
2203488788,-0.035321295
2203547220,0.20676765
2203526719,0.032935083
2203535904,0.47618893
2203531673,0.04380849
2203553117,1.3065705
2203548846,0.08614588
2203494347,0.44580153
2203552115,-0.001789093
2203547818,0.7698269
2203556458,0.703499
2203557644,1.0773616
2203538940,0.4042075
2203506256,0.18703413
2203539283,0.5684684
2203468811,0.19262883
2203558244,0.5736797
2203514710,0.59215844
2203554994,0.71286094
2203559579,0.28859046
2203461701,0.5793662
2203559261,0.42387408
2203477767,0.6494583
2203534554,0.13136137
2203559480,0.32612997
2203559707,0.5142967
2203551280,0.10895175
2203499948,0.16585153
2203547154,0.94186175
2203539331,0.36135852
2203537453,0.5135868
2203539260,0.04696837
2203559529,0.1902808
2203550762,0.38200843
2203507066,1.4076409
2203497401,0.2404238
2203471960,0.0075662136
2203550661,0.4230315
2203543397,-0.09587616
2203555748,0.35945046
2203537560,0.39963984
2203558370,0.08905718
2203550452,0.39432272
2203559437,0.16851717
2203555207,0.26955998
2203505614,0.18751147
2203559793,0.22704285
2203558240,0.595668
2203554588,0.5839133
2203559150,0.3575555
2203551203,0.2364732
2203503681,0.37964875
2203530810,0.15444818
2203559587,0.12335557
2203543148,0.5390217
2203555921,0.39554435
2203559317,0.10896066
2203559451,0.14318779
2203553955,0.46007857
2203555714,1.0223973
2203479793,0.3874563
2203547798,0.41102242
2203517561,0.6926258
2203498541,0.4134354
2203508829,0.6083956
2203556693,0.6165589
2203557153,0.5793233
2203507963,0.26954025
2203548348,0.3306759
2203552494,0.21285063
2203540058,0.19718423
2203556220,0.67112267
2203514800,0.23202693
2203550707,0.31812876
2203559114,0.6434734
2203515628,0.33994
2203554214,0.98065376
2203532912,0.41573584
2203552976,0.15518746
2203538018,0.08799988
2203543845,0.23999819
2203558505,0.43525165
2203530440,-0.030135274
2203559324,0.38162598
2203528222,0.27398908
2203553756,0.1762433
2203559330,0.2589469
2203557743,-0.014602959
2203512132,0.12639308
2203559219,0.40834153
2203553420,0.109007716
2203550244,0.30254406
2203477907,0.15924656
2203553948,0.22852379
2203557654,0.8949052
2203519874,0.15308857
2203532280,0.09121892
2203554804,0.40910196
2203559623,0.40185118
2203495534,0.49476275
2203558449,0.24578187
2203555208,0.24718598
2203551411,0.33293462
2203557997,0.47453532
2203557746,0.18470609
2203534635,0.4930363
2203543766,0.031188726
2203543112,0.047609568
2203544398,0.18675888
2203557698,0.6778555
2203558830,0.7211087
2203490553,0.24786481
2203555191,0.2493301
2203547989,-0.014163315
2203555161,0.6242264
2203559476,0.076396644
2203510853,0.81656396
2203536034,0.8604405
2203559046,0.43340158
2203556812,0.15620506
2203550521,0.26788592
2203511442,1.6033396
2203531709,0.6382259
2203557369,0.16629979
2203542019,0.92395765
2203533618,0.20622894
2203542148,0.5182231
2203555525,0.5564879
2203508705,0.4257987
2203558748,0.31797802
2203556865,0.4415529
2203529167,0.9494811
2203550511,0.4225214
2203499645,0.63093424
2203558329,0.09012443
2203558394,0.18477401
2203554914,0.25882635
2203548402,0.30744216
2203558436,0.17542794
2203533536,0.09506595
2203557097,0.46574527
2203531867,0.68064547
2203513361,0.9703892
2203558952,0.23778075
2203551627,0.7060893
2203528767,0.7723731
2203556447,0.38345373
2203558127,0.47099045
2203539633,0.3675661
2203554564,0.15853861
2203538263,0.3215857
2203557015,0.3350895
2203541445,0.7233063
2203558931,0.11326158
2203555853,0.15689027
2203545838,0.44117382
2203539081,0.28950813
2203543083,-0.06299013
2203559138,0.34576774
2203555195,0.25707266
2203543077,0.9709202
2203559283,0.7714577
2203535019,0.10177097
2203557184,0.48006386
2203559420,0.4143845
2203512884,1.0368338
2203559153,0.2790655
2203513718,0.25604385
2203549663,0.19559759
2203525742,0.40977663
2203542556,0.3446463
2203529792,0.13627219
2203550278,0.2832706
2203540716,0.32057226
2203553507,0.33152348
2203557726,0.6469733
2203502100,0.08955136
2203545455,0.41172704
2203545702,1.6574385
2203555475,0.47904715
2203545461,0.07714966
2203557222,0.9042839
2203555553,0.31972724
2203514011,0.3646193
2203552599,0.09370726
2203547176,0.26430595
2203510992,0.31444174
2203549567,0.08684617
2203527806,0.2086204
2203528994,0.37294373
2203491508,0.17716959
2203547795,0.2457147
2203547768,0.28594565
2203554992,0.24682623
2203503152,0.2301929
2203553220,0.6684009
2203559957,0.3409214
2203558854,0.20208317
2203555624,0.13232943
2203545362,0.8562292
2203535655,0.30498928
2203559435,0.7255345
2203504560,1.2411587
2203558860,0.38560858
2203554459,0.72882503
2203548451,1.4957275
2203494542,0.90178347
2203522702,0.3575033
2203559852,0.4738729
2203546687,0.065090775
2203487021,0.32271218
2203502349,0.20364037
2203551997,0.17720577
2203552443,0.7151374
2203508139,0.3301299
2203555009,0.39725536
2203545399,0.47010627
2203511711,1.2162046
2203551808,0.0646382
2203553259,-0.016117036
2203552888,0.51141983
2203554288,0.21334359
2203554097,0.21725047
2203547487,0.4072957
2203547101,0.13066712
2203496829,0.03001377
2203558189,0.4954306
2203539362,0.1666007
2203533447,0.04979548
2203556649,0.42503846
2203506063,0.1850836
2203546339,0.19938561
2203506387,0.30195248
2203526628,0.27580047
2203500568,0.31052482
2203546402,0.13722819
2203548952,0.044630796
2203524565,0.61413634
2203557705,0.19008338
2203547868,0.12938762
2203528531,0.39915836
2203553683,0.17236724
2203503762,1.5658777
2203559732,0.0810217
2203556170,0.7420292
2203511820,1.3107698
2203557439,0.0134578645
2203504561,0.24067971
2203524256,0.075974435
2203532105,0.24893278
2203555157,0.30323476
2203536797,0.24032179
2203533902,0.06375742
2203550922,0.23965725
2203557147,-0.14205402
2203531541,0.18430293
2203507100,-0.16508907
2203558823,0.51933503
2203558764,0.15537879
2203523041,0.5698539
2203495898,0.2911715
2203479422,0.75815654
2203532700,1.153543
2203545474,0.24978551
2203556786,0.51998323
2203524749,0.15468243
2203554698,0.3566959
2203554552,0.6765364
2203538334,0.5373425
2203473278,0.8094676
2203557750,0.6940094
2203553287,0.85365677
2203531170,0.23027354
2203494279,1.7906739
2203539112,0.38935956
2203504682,0.41007826
2203558326,0.47732744
2203510874,0.32626426
2203558205,0.0678961
2203551855,0.2324658
2203510349,0.56485945
2203515132,1.2738334
2203547394,0.6290699
2203557206,0.24925014
2203506009,1.6245059
2203546721,0.59351355
2203487565,0.77117324
2203558096,0.09436771
2203556371,0.43866473
2203539395,0.22688532
2203559958,0.11041254
2203553989,-0.09006411
2203557356,0.50301945
2203513256,0.19781572
2203546807,1.0188558
2203554127,0.29798275
2203540830,0.280236
2203540118,0.20526055
2203558608,0.13104585
2203559559,0.19308853
2203494379,0.12540436
2203501111,0.8541856
2203559233,0.85475934
2203552113,0.38195673
2203498025,0.5844162
2203542585,0.46710232
2203538982,0.028048962
2203556662,0.18258718
2203557759,0.57917076
2203507835,0.36794433
2203556063,0.12392187
2203547866,0.24036881
2203558706,0.30478042
2203476772,0.6647584
2203552384,0.49192724
2203542068,0.7393397
2203554839,0.17131916
2203552225,0.19938618
2203535950,0.41852018
2203556806,0.18859228
2203531108,0.26701114
2203556813,0.39156747
2203554646,0.22843102
2203539361,0.2210089
2203555751,0.3710006
2203494323,1.3051143
2203533999,0.40733862
2203559470,0.014609069
2203545212,0.053660095
2203558350,0.30180138
2203529198,0.920758
2203556508,0.2613303
2203550413,0.062124163
2203532279,0.107842445
2203555044,0.18194464
2203556265,0.25707644
2203506193,0.17034993
2203543146,0.112127215
2203540048,0.32828474
2203557613,0.21206743
2203530995,0.72063845
2203547125,0.48595145
2203528458,0.38486785
2203557169,0.38008937
2203532599,1.1534917
2203544570,0.0925591
2203552646,0.32759243
2203547907,0.14133906
2203532709,0.44987833
2203547146,0.9562061
2203557643,0.35168165
2203519533,0.43715543
2203541570,0.22527692
2203529214,1.0381099
2203490160,0.35756406
2203509084,1.1055188
2203508355,0.24759674
2203539418,-0.023647308
2203550015,0.101555794
2203536245,0.41751915
2203557691,0.10152173
2203547562,0.83308136
2203541307,0.46106774
2203558986,0.60769486
2203465939,0.21373302
2203559946,0.27205896
2203558061,0.13880351
2203548915,0.13432404
2203556578,0.18159449
2203556711,0.41471598
2203544207,0.092522055
2203539895,0.32296956
2203542057,0.9693992
2203556092,-0.0012250543
2203482184,0.52929956
2203540591,0.34438813
2203556586,0.93489325
2203540571,0.21209595
2203558022,0.0873065
2203500862,0.41826147
2203555171,0.5259239
2203552357,0.27656156
2203539218,-0.109342515
2203544804,0.24613383
2203552549,0.33620632
2203535934,0.3480404
2203469170,0.237299
2203511790,0.9367956
2203559393,0.2264626
2203549595,-0.057177722
2203547257,0.39437574
2203558392,0.17634231
2203557554,0.024425477
2203499742,1.1747754
2203514995,0.52804464
2203501100,0.15488148
2203556275,1.171982
2203556171,0.7284282
2203435680,0.2558748
2203519459,0.11179331
2203540579,0.34251112
2203539199,0.18824518
2203558000,0.036161482
2203532904,0.28830498
2203541347,0.20752472
2203548089,0.266832
2203555736,0.331631
2203558792,0.7211163
2203556597,0.18783548
2203541096,1.3386908
2203559232,0.14798734
2203529341,0.31868985
2203555335,0.2078805
2203545009,0.19933125
2203557372,0.64227545
2203469099,0.38392684
2203473670,0.10636389
2203558760,0.103869766
2203558585,0.9096702
2203558880,0.44660124
2203553525,0.30700642
2203512525,0.100121945
2203555996,0.13492095
2203527675,0.25067046
2203546038,0.2762794
2203510860,0.123741806
2203557336,0.12542054
2203556783,0.45323762
2203559076,0.042078525
2203550398,0.09572253
2203557890,0.05017379
2203557120,0.26031
2203518535,0.12892708
2203552316,0.8062881
2203558827,0.28705463
2203558906,0.8591391
2203467638,0.17112252
2203526815,0.23137605
2203559561,0.29807433
2203539649,0.12673357
2203521323,0.029644996
2203559290,0.29526407
2203541322,0.22579134
2203479886,-0.040755212
2203504758,0.3624108
2203557329,0.33790296
2203556768,0.32170492
2203532844,0.28819966
2203556501,0.28646356
2203557961,0.17092139
2203547400,0.32401648
2203485376,0.1568053
2203558116,0.56626695
2203506716,0.37710488
2203548776,0.24948618
2203554212,0.13689053
2203540511,0.16550553
2203552029,0.024755746
2203553862,-0.036219835
2203512145,0.9067408
2203558126,0.04166463
2203555689,0.061958134
2203486456,0.3577072
2203553568,0.3282965
2203553870,0.0860464
2203533978,0.5064707
2203504703,0.383333
2203552176,-0.04834789
2203558891,0.14077109
2203534437,0.41096613
2203558479,0.24578986
2203559023,0.06624767
2203543316,0.124248296
2203539198,0.32425618
2203555048,0.10618532
2203559131,0.58699244
2203557245,0.092740506
2203555707,0.19538015
2203546183,0.53274494
2203557240,0.0042217374
2203553626,0.18957078
2203524894,0.2911849
2203533345,0.014100343
2203501364,0.68823695
2203524728,0.57506734
2203555692,0.15697053
2203509733,0.7133421
2203545081,0.23218682
2203557180,0.4824769
2203557600,0.05120781
2203550701,0.44885272
2203558086,0.28398973
2203557580,0.6537971
2203554684,0.5728404
2203555237,0.09591812
2203546397,0.21810755
2203557939,0.12360412
2203553060,0.16613996
2203545509,0.2708804
2203556861,0.19352016
2203503088,0.4999818
2203528030,0.47764915
2203558334,0.22111028
2203474788,0.26937017
2203559843,0.11132637
2203558199,0.2649774
2203524458,0.8624562
2203480055,0.28451562
2203495881,0.53983134
2203547155,0.28307402
2203541593,0.07991269
2203512356,0.17529124
2203521228,0.052007973
2203556302,0.29795918
2203547906,0.1647963
2203510152,0.59333724
2203546040,0.14851907
2203559264,0.20099312
2203554935,-0.083128095
2203523175,0.2761961
2203524228,0.21234885
2203508024,0.49836203
2203409429,0.2067619
2203539236,0.5491665
2203513550,0.11173254
2203556950,0.73542446
2203519557,0.4597413
2203559034,0.19947949
2203515545,0.08420178
2203514186,0.27781093
2203554614,0.43608212
2203550897,0.5741452
2203527656,0.28603095
2203559594,0.13642445
2203525883,0.37978283
2203554805,0.26058227
2203550962,0.6293994
2203541662,0.7883535
2203554747,0.09574568
2203551274,0.16932034
2203525966,0.9691405
2203554592,0.2077868
2203534386,0.053679794
2203550168,0.85280347
2203556764,0.9081509
2203518813,0.5082027
2203503365,0.547419
2203541226,0.8323166
2203540774,1.1471324
2203539981,0.36780667
2203556531,0.91228586
2203477879,0.31716913
2203544969,0.30656987
2203558309,0.276182
2203555903,0.3348432
2203528056,0.144923
2203558999,0.1414266
2203549901,0.57396775
2203502300,0.82045174
2203551977,0.45933163
2203530693,0.95982707
2203502404,0.13757145
2203484201,1.0661275
2203524600,0.1842213
2203557327,1.2226689
2203547803,0.32900518
2203559231,0.18840754
2203555934,0.116550624
2203558795,0.5432366
2203557024,0.4211895
2203553813,0.14030012
2203552924,0.13778242
2203554506,0.17580473
2203554056,0.4179936
2203551325,0.2776894
2203554842,0.11974254
2203556611,0.34238452
2203536470,0.08230868
2203555524,0.42507762
2203515038,0.38160977
2203559332,0.37576118
2203537442,0.59286773
2203528985,0.29717925
2203556166,0.08684617
2203539703,0.22737497
2203556411,0.10378179
2203558934,0.073848814
2203499561,0.5334527
2203554533,0.21339548
2203547150,0.3179986
2203555696,0.0360038
2203551307,0.2904454
2203556751,0.18989143
2203557335,0.3059207
2203556038,0.25155067
2203509722,0.7990674
2203557839,-0.069081485
2203556648,0.28158027
2203509812,0.2036081
2203553952,0.5987073
2203503613,0.035900265
2203558922,0.20417178
2203502803,0.22036609
2203541647,0.43375403
2203520562,0.1356861
2203513790,0.050217777
2203552420,0.22721556
2203526016,0.7342095
2203547268,0.33571446
2203526422,0.32279736
2203497033,0.33375743
2203512643,0.40659156
2203558867,0.5830069
2203531332,1.261523
2203554631,0.11028233
2203526767,0.16841605
2203555508,0.12435809
2203546569,0.031880766
2203558512,0.069742024
2203530597,0.32399893
2203476846,0.15566054
2203556157,0.1090579
2203477281,1.5744151
2203510048,0.31163692
2203447299,1.158725
2203504386,0.16355777
2203549379,0.26153153
2203538986,0.19277653
2203556864,0.05781451
2203559212,0.34129643
2203550974,0.25220904
2203553073,0.6294807
2203431331,0.04326424
2203539902,0.4407399
2203557278,0.31340957
2203516899,0.09063035
2203526330,0.6420924
2203548103,0.0029034913
2203511363,0.23637545
2203554074,0.49317387
2203559603,0.47751498
2203557484,0.38222814
2203514957,0.27748626
2203556456,0.50627756
2203534800,0.9586203
2203547813,0.3400718
2203558901,0.3223587
2203556167,0.23916632
2203545899,0.25165886
2203555997,0.31774008
2203552370,0.21170247
2203503997,0.13071612
2203556436,-0.04348582
2203516402,0.5828751
2203559546,0.20545763
2203552368,0.3269958
2203557534,0.6360277
2203522561,0.44000295
2203556069,0.12183136
2203547605,0.44243717
2203539122,0.4011459
2203532671,0.20764822
2203556448,0.19547883
2203555459,0.8379566
2203555619,0.28777897
2203506151,-0.055155396
2203556415,0.12719199
2203534009,0.3367531
2203559333,0.048226863
2203556480,0.060015112
2203557295,0.04728502
2203526670,0.36483502
2203514675,0.2836758
2203555420,0.17485017
2203522865,0.76951545
2203557858,0.1352815
2203551297,0.15699485
2203527819,0.040447652
2203486895,0.8882614
2203551081,0.037417173
2203555584,0.3656705
2203556202,0.2440607
2203534757,0.32647783
2203532206,0.7822721
2203518070,0.08723745
2203503994,0.21089306
2203558004,0.4557078
2203511308,0.20312029
2203558601,0.16148016
2203522634,0.18292913
2203522382,0.0030909479
2203553429,0.13887325
2203555849,1.56992
2203554618,0.57252043
2203559403,0.6652044
2203551780,0.39112836
2203558064,0.4620743
2203559017,0.081392914
2203530214,0.35120225
2203530746,0.38211858
2203507994,0.026184797
2203530885,0.75971687
2203482494,0.26908422
2203536257,0.80074745
2203546731,0.06970167
2203533645,0.30480337
2203537874,0.49657023
2203557782,0.33608592
2203555209,0.8066169
2203556255,0.20611861
2203553218,0.08662376
2203543500,0.2194562
2203559911,0.32896414
2203559956,0.33499146
2203513724,0.59734595
2203558951,0.23054162
2203551094,0.3616675
2203518814,-0.00434798
2203533037,0.5550214
2203525352,0.078921705
2203551083,0.21851146
2203553622,0.26355025
2203559617,0.25906628
2203528853,0.21536109
2203554656,0.3048306
2203546752,0.32412034
2203558477,0.08507922
2203530066,0.19661573
2203540149,0.4870706
2203556338,0.25020596
2203552890,0.6324768
2203551413,0.089436054
2203544569,0.48546332
2203554297,0.14700812
2203557211,0.22717044
2203536932,0.24898493
2203527622,0.2670073
2203546779,0.23656577
2203540825,0.87318254
2203552535,0.45215145
2203558187,0.06982291
2203515643,0.45393753
2203549475,0.24945268
2203554640,0.56179214
2203527230,0.4994203
2203545672,0.36404812
2203481309,0.15215194
2203550125,0.22910064
2203546661,-0.11212218
2203532642,0.34623557
2203533374,1.8567225
2203541237,0.4756713
2203527571,0.0864231
2203558974,0.14450228
2203555345,0.1835278
2203554840,0.31196475
2203534697,0.10755491
2203555222,0.13161659
2203533976,0.14787006
2203497088,0.2465204
2203548806,0.1302785
2203559265,0.3932375
2203526332,0.22886634
2203524544,0.25064388
2203517293,0.49008465
2203523348,0.17728889
2203557155,0.11779922
2203506214,0.2240288
2203535407,0.1339983
2203550029,0.060149938
2203509573,0.9243709
2203485325,0.24040931
2203515100,0.7905193
2203518254,0.67102665
2203532910,0.23632368
2203555723,0.3906437
2203551115,0.10194537
2203542126,0.39352733
2203542486,0.1204012
2203539938,0.11444041
2203532553,0.30230135
2203527517,1.0754299
2203528025,0.54426277
2203556686,0.26974213
2203549937,0.09633902
2203491048,0.4292387
2203557529,0.32216606
2203550041,0.18227911
2203556227,0.22007456
2203507585,0.1576694
2203552726,0.6293455
2203540079,0.6228653
2203546275,-0.008766472
2203511633,1.2781575
2203557969,0.22582799
2203559414,0.15732545
2203542228,0.13173816
2203558582,0.22144061
2203551805,0.26048452
2203546186,0.09287763
2203559032,0.13627306
2203550433,0.17477703
2203552569,0.23006979
2203548963,0.19164574
2203528926,0.08527583
2203546403,0.010437638
2203554859,0.09500116
2203556427,0.37285158
2203526421,0.1475451
2203557101,-0.022946656
2203554655,0.15879947
2203529216,0.630753
2203541092,0.9750631
2203545370,-0.01004082
2203557908,0.10598406
2203556779,0.24713185
2203508658,0.2927627
2203559009,0.21594226
2203540186,0.59117824
2203546620,0.23010051
2203504160,0.38013604
2203558416,0.07347816
2203502998,0.24586293
2203556412,0.2533149
2203556529,0.32080883
2203502802,0.47090995
2203544056,0.6198488
2203542530,0.2631915
2203554128,0.40377417
2203498861,-0.010946512
2203509485,0.111456186
2203542038,0.17759225
2203458135,0.1682156
2203542161,0.38118494
2203534226,0.37716675
2203495656,0.21337527
2203557298,0.05798614
2203531138,0.33144724
2203529169,0.23816642
2203517130,-0.00081926584
2203559206,0.6411597
2203554181,0.29278222
2203558159,-0.036782086
2203543340,0.5302274
2203558766,0.8174572
2203551466,0.31306648
2203559361,-0.05120021
2203497513,0.68785256
2203544565,0.04695809
2203555910,0.10010031
2203558107,0.16692725
2203558577,0.17207447
2203537207,0.25331205
2203546146,0.20101815
2203546115,-0.08663356
2203452008,0.1156452
2203558478,0.14725187
2203508776,0.0031156242
2203558352,0.4038939
2203556367,0.65496635
2203552523,0.044307202
2203534691,0.1864407
2203474130,0.5241141
2203552112,0.18004861
2203557428,0.13417125
2203524416,0.6758926
2203490698,0.27993622
2203553546,0.19383839
2203542548,1.4543865
2203559719,0.16560888
2203554119,0.3356022
2203541130,0.32696623
2203558231,0.38379127
2203508885,0.22524837
2203473932,0.24747238
2203553012,0.13884577
2203553475,0.041117907
2203551706,0.28287452
2203526783,0.5974538
2203527027,0.2422128
2203538180,0.19481859
2203514606,0.17242247
2203549671,0.3749227
2203555989,0.054051906
2203539918,0.17182067
2203543592,0.2992924
2203559014,0.2240654
2203534416,0.31021294
2203554071,0.1924935
2203537980,0.31058317
2203517184,0.8352665
2203557426,0.09421489
2203513397,0.38720495
2203524082,0.105128706
2203557936,0.26981074
2203546232,-0.06529248
2203480513,0.15876737
2203558426,0.44721273
2203544789,0.44838303
2203555150,0.36863345
2203555111,0.46209002
2203544291,0.15136361
2203495940,0.5669269
2203546727,0.13977468
2203557584,0.31344664
2203547861,0.6506686
2203542610,0.26625365
2203464350,0.46370128
2203546565,0.432616
2203543353,0.34686816
2203554004,0.22518513
2203525507,0.288001
2203536050,0.54125065
2203528775,0.9345503
2203502917,0.06441125
2203558144,0.19692168
2203557100,0.4348343
2203557251,0.1198653
2203555217,0.13227159
2203548434,-0.066290975
2203558712,0.23543036
2203559468,-0.086488605
2203557871,0.1600616
2203544294,0.27639455
2203545900,0.2743691
2203533460,-0.05687648
2203509908,0.5561568
2203548133,0.15937331
2203557280,0.059357524
2203508007,0.22528493
2203547978,0.06498033
2203559901,0.30840123
2203518405,0.22940287
2203468215,-0.10584754
2203503544,0.35557017
2203558788,0.19963628
2203545107,0.35668528
2203494361,0.15423155
2203556150,0.16888931
2203545479,0.54718393
2203432844,0.49360168
2203554076,0.2775632
2203551025,0.41261408
2203548974,0.042997062
2203555241,0.46283263
2203546220,0.30763644
2203526130,0.897139
2203550132,0.2605821
2203559781,0.10061121
2203558750,0.60735875
2203556775,0.14815941
2203548082,0.1753088
2203557526,0.24355587
2203503938,0.25173986
2203540949,0.09316623
2203518511,0.17183197
2203512492,0.26783133
2203557188,0.16976771
2203557663,1.230588
2203557849,0.191951
2203484080,0.13741982
2203556497,0.28646356
2203559007,0.2608626
2203549191,0.18130067
2203556155,0.362407
2203542834,0.2640508
2203557052,0.42228687
2203504962,-0.091177404
2203554245,0.1752269
2203556193,0.081591904
2203559718,0.6374835
2203559246,0.14405799
2203544536,0.18126401
2203529333,0.2131432
2203513630,0.22789639
2203542967,0.45903885
2203550055,0.23414674
2203559653,0.09136155
2203477647,0.2883768
2203545208,0.09925747
2203542608,0.18571621
2203556375,0.07317528
2203499291,0.1126512
2203524551,0.4834047
2203504585,0.47434396
2203551575,0.18388379
2203534794,0.6319101
2203542171,0.17963478
2203552526,0.21875894
2203554316,0.49766362
2203525298,0.22011402
2203498529,0.3087386
2203544614,0.39527574
2203556126,0.64136934
2203527944,0.20856538
2203494119,0.10123822
2203524582,0.27573606
2203544163,0.3419664
2203559154,0.35799503
2203547266,0.104100436
2203544640,0.19532347
2203557390,0.020475775
2203532569,0.3314164
2203481711,0.24522915
2203528924,0.29435882
2203559903,0.2204817
2203544617,0.23566091
2203555829,0.13278276
2203521590,0.33231848
2203550934,0.30747312
2203555371,-0.024105608
2203529183,0.18102002
2203552536,0.89045626
2203516450,0.08113906
2203506094,0.49776387
2203550821,0.13368577
2203540307,0.45816582
2203558439,0.40651357
2203544894,0.5465809
2203533931,-0.11285961
2203547845,0.3032729
2203549753,0.28924075
2203472271,0.0469957
2203552144,0.31150952
2203535037,0.47646043
2203506169,0.30149648
2203555575,0.37043175
2203521214,0.11495647
2203558683,0.20062381
2203552315,0.24633542
2203557328,0.32984453
2203556520,0.3356469
2203556108,0.31898916
2203545125,0.061989486
2203541759,0.20811024
2203553316,0.40746278
2203558308,0.12273684
2203558470,0.32032087
2203551163,0.5761549
2203557794,0.27108172
2203540175,0.28928
2203539696,0.20843527
2203537634,0.13213128
2203546082,0.22981924
2203542586,0.1583165
2203557857,0.08685535
2203534118,0.23473528
2203558864,0.21163455
2203507723,0.15596011
2203537972,0.2527434
2203490197,0.5280817
2203548758,0.40892202
2203555137,0.17632392
2203553071,0.117124975
2203507395,0.17665312
2203552123,0.08639336
2203485490,0.28402406
2203556188,0.36601457
2203558963,0.45385855
2203553112,0.2053102
2203552178,0.19409683
2203553931,0.6312839
2203553247,0.16232136
2203520385,0.348273
2203543310,0.4773538
2203522879,0.029188812
2203548676,0.26117092
2203552216,-0.08436948
2203526047,0.33743274
2203556164,0.18813995
2203551363,0.17453438
2203539341,0.54470253
2203513332,0.22944358
2203527481,0.3280378
2203502342,0.3001491
2203531547,0.2980358
2203521558,0.17043489
2203498457,-0.101724386
2203554485,0.49919808
2203528718,0.23229828
2203522572,0.34433964
2203544140,0.36442667
2203522904,0.12265614
2203532277,0.6417453
2203553084,0.60561365
2203551733,0.2334497
2203546659,0.497327
2203531800,0.15859625
2203515449,0.35645843
2203556679,0.11826211
2203556047,0.5432384
2203557080,0.318713
2203531751,0.6040897
2203507023,0.2505776
2203546481,0.15201595
2203512285,0.29025504
2203507642,0.27690452
2203518583,0.3227703
2203555866,0.28171366
2203531690,0.5820689
2203496659,0.30173105
2203514677,0.1528453
2203558837,0.15087578
2203557303,0.3709737
2203554807,0.3367905
2203557575,0.8746009
2203557148,-0.012264848
2203554889,0.4620963
2203503354,0.2334004
2203549095,0.3393094
2203531757,0.4091689
2203458370,0.49964067
2203522178,0.18795028
2203517754,0.35097146
2203558202,0.18781689
2203556891,-0.012213111
2203554765,0.24622336
2203553396,0.070414394
2203522974,0.31874403
2203525612,0.26189643
2203520731,0.10828069
2203556785,0.6195558
2203550663,0.34499818
2203531573,0.2516954
2203509204,0.2845416
2203553542,-0.10620439
2203558387,0.28561717
2203496958,0.23031834
2203558184,0.20827621
2203537219,0.30902326
2203549148,-0.06350261
2203551866,0.43542325
2203548374,0.1785709
2203546947,0.46758112
2203541327,0.11748248
2203555227,0.50311273
2203498858,0.059615582
2203531444,0.22802946
2203477653,0.35799575
2203556878,0.13558283
2203545011,0.34527075
2203546476,0.023034602
2203539133,0.305197
2203559137,0.2931069
2203549216,0.263525
2203556792,0.43020865
2203559013,0.33539164
2203527165,0.16518655
2203557414,0.26418692
2203555372,0.32058764
2203474115,1.0404317
2203474122,0.31118286
2203522054,0.32005048
2203557107,0.05504766
2203506131,0.27597737
2203557724,-0.114228666
2203549359,0.17819124
2203527309,0.4885247
2203558840,0.10150078
2203548227,0.23543918
2203522015,0.60311824
2203557607,0.13986549
2203555889,0.16810066
2203552557,0.7185261
2203556141,0.2846767
2203551701,0.533139
2203524314,0.27624795
2203523734,0.2257697
2203535715,0.0053934753
2203526003,0.2914518
2203493058,-0.028434694
